model-1643277503,1643277763,in_sample,0.68,0.1919,0.67,0.2203
model-1643277503,1643277764,in_sample,0.72,0.1944,0.64,0.2198
model-1643277503,1643277764,in_sample,0.64,0.2234,0.72,0.193
model-1643277503,1643277765,in_sample,0.72,0.2008,0.62,0.2254
model-1643277503,1643277766,in_sample,0.71,0.1897,0.71,0.2002
model-1643277503,1643277766,in_sample,0.73,0.204,0.7,0.2052
model-1643277503,1643277767,in_sample,0.66,0.2229,0.62,0.2139
model-1643277503,1643277768,in_sample,0.67,0.2175,0.72,0.1916
model-1643277503,1643277768,in_sample,0.7,0.2015,0.73,0.1753
model-1643277503,1643277769,in_sample,0.78,0.1697,0.7,0.181
model-1643277503,1643277770,in_sample,0.68,0.2209,0.67,0.2139
model-1643277503,1643277770,in_sample,0.61,0.2313,0.63,0.2234
model-1643277503,1643277771,in_sample,0.67,0.1995,0.63,0.231
model-1643277503,1643277772,in_sample,0.73,0.1755,0.68,0.2284
model-1643277503,1643277772,in_sample,0.54,0.2922,0.63,0.2412
model-1643277503,1643277773,in_sample,0.73,0.2006,0.7,0.2038
model-1643277503,1643277774,in_sample,0.66,0.213,0.64,0.2209
model-1643277503,1643277774,in_sample,0.63,0.2165,0.62,0.2424
model-1643277503,1643277775,in_sample,0.64,0.2249,0.62,0.2493
model-1643277503,1643277775,in_sample,0.53,0.2724,0.61,0.2457
model-1643277503,1643277776,in_sample,0.63,0.2409,0.58,0.2338
model-1643277503,1643277777,in_sample,0.73,0.1919,0.59,0.2348
model-1643277503,1643277777,in_sample,0.63,0.2226,0.63,0.2266
model-1643277503,1643277778,in_sample,0.58,0.2577,0.59,0.2249
model-1643277503,1643277779,in_sample,0.62,0.2211,0.6,0.2546
model-1643277503,1643277779,in_sample,0.57,0.2408,0.65,0.2302
model-1643277503,1643277780,in_sample,0.58,0.2327,0.74,0.1792
model-1643277503,1643277781,in_sample,0.7,0.2171,0.64,0.2288
model-1643277503,1643277781,in_sample,0.68,0.2253,0.68,0.2258
model-1643277503,1643277782,in_sample,0.55,0.2444,0.7,0.2159
model-1643277503,1643277783,in_sample,0.57,0.2388,0.73,0.1953
model-1643277503,1643277783,in_sample,0.66,0.2205,0.75,0.2199
model-1643277503,1643277784,in_sample,0.72,0.2064,0.67,0.2224
model-1643277503,1643277785,in_sample,0.78,0.1893,0.66,0.2168
model-1643277503,1643277785,in_sample,0.63,0.2315,0.67,0.214
model-1643277503,1643277786,in_sample,0.77,0.184,0.68,0.1908
model-1643277503,1643277787,in_sample,0.68,0.2176,0.62,0.2202
model-1643277503,1643277787,in_sample,0.74,0.1921,0.63,0.2231
model-1643277503,1643277788,in_sample,0.72,0.2123,0.73,0.1861
model-1643277503,1643277789,in_sample,0.75,0.1978,0.58,0.2336
model-1643277503,1643277789,in_sample,0.67,0.211,0.6,0.2324
model-1643277503,1643277790,in_sample,0.72,0.2039,0.69,0.2007
model-1643277503,1643277791,in_sample,0.77,0.1733,0.69,0.2101
model-1643277503,1643277791,in_sample,0.7,0.1901,0.64,0.2285
model-1643277503,1643277792,in_sample,0.73,0.1886,0.69,0.191
model-1643277503,1643277793,in_sample,0.69,0.1892,0.66,0.2057
model-1643277503,1643277793,in_sample,0.62,0.2209,0.62,0.229
model-1643277503,1643277794,in_sample,0.68,0.1938,0.68,0.2082
model-1643277503,1643277795,in_sample,0.76,0.1681,0.65,0.22
model-1643277503,1643277795,in_sample,0.72,0.2003,0.69,0.2063
model-1643277503,1643277796,in_sample,0.69,0.2015,0.66,0.2184
model-1643277503,1643277796,in_sample,0.57,0.2692,0.63,0.2424
model-1643277503,1643277797,in_sample,0.75,0.1747,0.68,0.2307
model-1643277503,1643277798,in_sample,0.7,0.2171,0.77,0.1566
model-1643277503,1643277798,in_sample,0.63,0.2201,0.65,0.2327
model-1643277503,1643277799,in_sample,0.66,0.2061,0.6,0.2402
model-1643277503,1643277800,in_sample,0.67,0.2114,0.68,0.213
model-1643277503,1643277800,in_sample,0.62,0.2082,0.74,0.1824
model-1643277503,1643277801,in_sample,0.6,0.223,0.7,0.206
model-1643277503,1643277801,in_sample,0.67,0.2071,0.7,0.1888
model-1643277503,1643277802,in_sample,0.65,0.1976,0.73,0.1763
model-1643277503,1643277803,in_sample,0.7,0.1834,0.65,0.2194
model-1643277503,1643277803,in_sample,0.7,0.2102,0.68,0.2075
model-1643277503,1643277804,in_sample,0.71,0.2068,0.72,0.1957
model-1643277503,1643277805,in_sample,0.69,0.2031,0.7,0.2058
model-1643277503,1643277805,in_sample,0.63,0.2075,0.71,0.1994
model-1643277503,1643277806,in_sample,0.71,0.2007,0.71,0.2084
model-1643277503,1643277807,in_sample,0.67,0.2088,0.66,0.2075
model-1643277503,1643277807,in_sample,0.73,0.1989,0.65,0.2255
model-1643277503,1643277808,in_sample,0.66,0.2248,0.66,0.199
model-1643277503,1643277809,in_sample,0.72,0.1834,0.83,0.1604
model-1643277503,1643277809,in_sample,0.7,0.1813,0.69,0.1967
model-1643277503,1643277810,in_sample,0.7,0.1816,0.71,0.183
model-1643277503,1643277811,in_sample,0.7,0.1901,0.73,0.1827
model-1643277503,1643277811,in_sample,0.74,0.1915,0.68,0.205
model-1643277503,1643277812,in_sample,0.68,0.2186,0.73,0.1824
model-1643277503,1643277813,in_sample,0.69,0.1981,0.74,0.1939
model-1643277503,1643277813,in_sample,0.68,0.1898,0.72,0.1948
model-1643277503,1643277814,in_sample,0.71,0.2129,0.64,0.2169
model-1643277503,1643277815,in_sample,0.7,0.1979,0.69,0.1823
model-1643277503,1643277815,in_sample,0.71,0.1961,0.7,0.1921
model-1643277503,1643277816,in_sample,0.66,0.2034,0.73,0.1889
model-1643277503,1643277816,in_sample,0.6,0.2215,0.65,0.2131
model-1643277503,1643277817,in_sample,0.71,0.1788,0.68,0.1967
model-1643277503,1643277818,in_sample,0.8,0.1729,0.69,0.1986
model-1643277503,1643277818,in_sample,0.73,0.1844,0.8,0.1431
model-1643277503,1643277819,in_sample,0.73,0.1797,0.69,0.2072
model-1643277503,1643277820,in_sample,0.72,0.1929,0.68,0.2034
model-1643277503,1643277820,in_sample,0.61,0.2425,0.72,0.1837
model-1643277503,1643277821,in_sample,0.7,0.1948,0.77,0.1753
model-1643277503,1643277822,in_sample,0.72,0.1807,0.59,0.2523
model-1643277503,1643277822,in_sample,0.65,0.2406,0.67,0.2167
model-1643277503,1643277823,in_sample,0.67,0.2055,0.7,0.1991
model-1643277503,1643277824,in_sample,0.81,0.1532,0.69,0.2111
model-1643277503,1643277824,in_sample,0.76,0.1846,0.57,0.2772
model-1643277503,1643277825,in_sample,0.68,0.2107,0.75,0.1742
model-1643277503,1643277826,in_sample,0.61,0.2298,0.78,0.1637
model-1643277503,1643277826,in_sample,0.66,0.2161,0.69,0.1916
model-1643277503,1643277827,in_sample,0.71,0.1955,0.69,0.1959
model-1643277503,1643277828,in_sample,0.69,0.1942,0.7,0.1816
model-1643277503,1643277828,in_sample,0.59,0.2782,0.61,0.234
model-1643277503,1643277829,in_sample,0.7,0.1973,0.62,0.236
model-1643277503,1643277830,in_sample,0.77,0.1891,0.73,0.1854
model-1643277503,1643277830,in_sample,0.69,0.1948,0.74,0.181
model-1643277503,1643277831,in_sample,0.68,0.2068,0.75,0.1815
model-1643277503,1643277832,in_sample,0.67,0.2136,0.83,0.1625
model-1643277503,1643277832,in_sample,0.72,0.1916,0.83,0.1665
model-1643277503,1643277833,in_sample,0.75,0.1905,0.79,0.1787
model-1643277503,1643277834,in_sample,0.74,0.1917,0.76,0.1675
model-1643277503,1643277834,in_sample,0.68,0.2066,0.74,0.1818
model-1643277503,1643277835,in_sample,0.82,0.1694,0.67,0.2055
model-1643277503,1643277836,in_sample,0.68,0.1886,0.67,0.2234
model-1643277503,1643277836,in_sample,0.7,0.1853,0.74,0.1779
model-1643277503,1643277837,in_sample,0.66,0.1948,0.83,0.1488
model-1643277503,1643277837,in_sample,0.71,0.1915,0.64,0.2364
model-1643277503,1643277838,in_sample,0.69,0.1974,0.68,0.2136
model-1643277503,1643277839,in_sample,0.66,0.2026,0.62,0.2098
model-1643277503,1643277839,in_sample,0.63,0.2076,0.67,0.208
model-1643277503,1643277840,in_sample,0.78,0.1623,0.74,0.173
model-1643277503,1643277841,in_sample,0.74,0.1807,0.75,0.1774
model-1643277503,1643277841,in_sample,0.71,0.1835,0.74,0.192
model-1643277503,1643277842,in_sample,0.8,0.1644,0.76,0.1757
model-1643277503,1643277843,in_sample,0.63,0.2186,0.8,0.1457
model-1643277503,1643277843,in_sample,0.7,0.1734,0.73,0.1784
model-1643277503,1643277844,in_sample,0.72,0.1894,0.62,0.2125
model-1643277503,1643277845,in_sample,0.68,0.2162,0.73,0.1702
model-1643277503,1643277845,in_sample,0.66,0.2146,0.71,0.1752
model-1643277503,1643277846,in_sample,0.66,0.2112,0.62,0.2504
model-1643277503,1643277847,in_sample,0.65,0.2291,0.6,0.2352
model-1643277503,1643277847,in_sample,0.65,0.22,0.69,0.2149
model-1643277503,1643277848,in_sample,0.66,0.2161,0.69,0.176
model-1643277503,1643277849,in_sample,0.72,0.1741,0.76,0.1631
model-1643277503,1643277849,in_sample,0.73,0.1831,0.7,0.1945
model-1643277503,1643277850,in_sample,0.72,0.1968,0.62,0.2115
model-1643277503,1643277850,in_sample,0.67,0.1966,0.74,0.1737
model-1643277503,1643277851,in_sample,0.75,0.1858,0.71,0.1913
model-1643277503,1643277852,in_sample,0.79,0.1658,0.64,0.2303
model-1643277503,1643277852,in_sample,0.78,0.1572,0.74,0.1778
model-1643277503,1643277853,in_sample,0.76,0.1656,0.68,0.2029
model-1643277503,1643277854,in_sample,0.71,0.2069,0.8,0.1347
model-1643277503,1643277854,in_sample,0.77,0.1766,0.73,0.1758
model-1643277503,1643277855,in_sample,0.67,0.2058,0.66,0.2094
model-1643277503,1643277856,in_sample,0.7,0.2077,0.64,0.2205
model-1643277503,1643277856,in_sample,0.58,0.2496,0.64,0.2231
model-1643277503,1643277857,in_sample,0.69,0.2126,0.72,0.184
model-1643277503,1643277858,in_sample,0.7,0.1807,0.84,0.1581
model-1643277503,1643277858,in_sample,0.73,0.1984,0.75,0.1897
model-1643277503,1643277859,in_sample,0.69,0.1976,0.69,0.1988
model-1643277503,1643277860,in_sample,0.69,0.1996,0.71,0.1901
model-1643277503,1643277860,in_sample,0.67,0.1955,0.69,0.205
model-1643277503,1643277861,in_sample,0.64,0.2151,0.77,0.1683
model-1643277503,1643277862,in_sample,0.61,0.2115,0.63,0.2374
model-1643277503,1643277862,in_sample,0.7,0.1881,0.68,0.2163
model-1643277503,1643277863,in_sample,0.69,0.196,0.62,0.2262
model-1643277503,1643277864,in_sample,0.69,0.2376,0.77,0.1661
model-1643277503,1643277864,in_sample,0.71,0.1995,0.67,0.2053
model-1643277503,1643277865,in_sample,0.68,0.1772,0.75,0.1731
model-1643277503,1643277865,in_sample,0.64,0.2129,0.76,0.1612
model-1643277503,1643277866,in_sample,0.75,0.187,0.82,0.1559
model-1643277503,1643277867,in_sample,0.66,0.2043,0.67,0.201
model-1643277503,1643277867,in_sample,0.7,0.1877,0.76,0.161
model-1643277503,1643277868,in_sample,0.73,0.1938,0.68,0.2025
model-1643277503,1643277869,in_sample,0.77,0.1764,0.72,0.1986
model-1643277503,1643277869,in_sample,0.75,0.1794,0.7,0.1823
model-1643277503,1643277870,in_sample,0.71,0.1953,0.66,0.2016
model-1643277503,1643277871,in_sample,0.78,0.164,0.77,0.1783
model-1643277503,1643277871,in_sample,0.69,0.1871,0.62,0.2328
model-1643277503,1643277872,in_sample,0.71,0.1722,0.61,0.2323
model-1643277503,1643277873,in_sample,0.69,0.1808,0.81,0.1622
model-1643277503,1643277873,in_sample,0.78,0.1573,0.63,0.2305
model-1643277503,1643277874,in_sample,0.7,0.2058,0.76,0.1565
model-1643277503,1643277875,in_sample,0.71,0.1928,0.77,0.1543
model-1643277503,1643277875,in_sample,0.75,0.1719,0.68,0.194
model-1643277503,1643277876,in_sample,0.72,0.2018,0.7,0.1707
model-1643277503,1643277877,in_sample,0.7,0.2017,0.67,0.2018
model-1643277503,1643277877,in_sample,0.69,0.1745,0.75,0.1744
model-1643277503,1643277878,in_sample,0.77,0.1572,0.71,0.1897
model-1643277503,1643277878,in_sample,0.66,0.2007,0.62,0.2189
model-1643277503,1643277879,in_sample,0.74,0.1822,0.63,0.2267
model-1643277503,1643277880,in_sample,0.71,0.2175,0.67,0.1896
model-1643277503,1643277880,in_sample,0.77,0.1545,0.66,0.2211
model-1643277503,1643277881,in_sample,0.77,0.1766,0.69,0.2077
model-1643277503,1643277882,in_sample,0.82,0.1582,0.7,0.2053
model-1643277503,1643277882,in_sample,0.69,0.1853,0.69,0.1998
model-1643277503,1643277883,in_sample,0.75,0.1893,0.65,0.2323
model-1643277503,1643277884,in_sample,0.72,0.1905,0.8,0.1698
model-1643277503,1643277884,in_sample,0.69,0.1905,0.65,0.2071
model-1643277503,1643277885,in_sample,0.73,0.1776,0.71,0.1964
model-1643277503,1643277886,in_sample,0.72,0.1802,0.7,0.2151
model-1643277503,1643277886,in_sample,0.64,0.2168,0.8,0.1525
model-1643277503,1643277887,in_sample,0.73,0.1962,0.71,0.1806
model-1643277503,1643277888,in_sample,0.67,0.2117,0.73,0.1727
model-1643277503,1643277888,in_sample,0.76,0.1719,0.69,0.2004
model-1643277503,1643277889,in_sample,0.77,0.1494,0.66,0.2178
model-1643277503,1643277890,in_sample,0.73,0.1714,0.67,0.1994
model-1643277503,1643277890,in_sample,0.73,0.1877,0.72,0.1844
model-1643277503,1643277891,in_sample,0.73,0.1771,0.71,0.1937
model-1643277503,1643277891,in_sample,0.73,0.1845,0.66,0.201
model-1643277503,1643277892,in_sample,0.71,0.1728,0.66,0.2179
model-1643277503,1643277893,in_sample,0.71,0.1879,0.65,0.1998
model-1643277503,1643277893,in_sample,0.71,0.1858,0.76,0.1748
model-1643277503,1643277894,in_sample,0.67,0.1996,0.68,0.1882
model-1643277503,1643277895,in_sample,0.66,0.2269,0.75,0.1626
model-1643277503,1643277895,in_sample,0.66,0.1998,0.8,0.1484
model-1643277503,1643277896,in_sample,0.75,0.1769,0.74,0.1646
model-1643277503,1643277897,in_sample,0.8,0.165,0.72,0.1903
model-1643277503,1643277897,in_sample,0.81,0.1462,0.79,0.1684
model-1643277503,1643277898,in_sample,0.73,0.187,0.66,0.1799
model-1643277503,1643277899,in_sample,0.81,0.147,0.68,0.2238
model-1643277503,1643277899,in_sample,0.71,0.1939,0.71,0.1799
model-1643277503,1643277900,in_sample,0.75,0.1794,0.76,0.1646
model-1643277503,1643277901,in_sample,0.79,0.1438,0.7,0.1791
model-1643277503,1643277901,in_sample,0.67,0.2023,0.72,0.1875
model-1643277503,1643277902,in_sample,0.71,0.1751,0.7,0.1884
model-1643277503,1643277902,in_sample,0.67,0.2039,0.75,0.1653
model-1643277503,1643277903,in_sample,0.67,0.2034,0.72,0.1745
model-1643277503,1643277904,in_sample,0.76,0.1602,0.66,0.2301
model-1643277503,1643277904,in_sample,0.8,0.1658,0.72,0.1941
model-1643277503,1643277905,in_sample,0.68,0.1991,0.59,0.2262
model-1643277503,1643277906,in_sample,0.63,0.2272,0.66,0.2162
model-1643277503,1643277906,in_sample,0.75,0.1882,0.71,0.1713
model-1643277503,1643277907,in_sample,0.64,0.2185,0.75,0.1921
model-1643277503,1643277908,in_sample,0.78,0.1567,0.67,0.2189
model-1643277503,1643277908,in_sample,0.67,0.2102,0.78,0.1555
model-1643277503,1643277909,in_sample,0.76,0.1793,0.68,0.2045
model-1643277503,1643277910,in_sample,0.8,0.1656,0.82,0.1386
model-1643277503,1643277910,in_sample,0.74,0.1752,0.69,0.2002
model-1643277503,1643277911,in_sample,0.67,0.1858,0.84,0.1407
model-1643277503,1643277912,in_sample,0.72,0.1863,0.71,0.1936
model-1643277503,1643277912,in_sample,0.76,0.1556,0.71,0.2067
model-1643277503,1643277913,in_sample,0.7,0.1967,0.67,0.1917
model-1643277503,1643277914,in_sample,0.69,0.2043,0.71,0.1851
model-1643277503,1643277914,in_sample,0.66,0.2094,0.7,0.2006
model-1643277503,1643277915,in_sample,0.72,0.1783,0.62,0.2095
model-1643277503,1643277916,in_sample,0.74,0.1705,0.69,0.2003
model-1643277503,1643277916,in_sample,0.69,0.1931,0.67,0.1947
model-1643277503,1643277917,in_sample,0.67,0.2074,0.71,0.1907
model-1643277503,1643277918,in_sample,0.68,0.2074,0.74,0.1857
model-1643277503,1643277918,in_sample,0.73,0.1805,0.78,0.1701
model-1643277503,1643277919,in_sample,0.68,0.2023,0.8,0.1628
model-1643277503,1643277919,in_sample,0.77,0.1683,0.75,0.1777
model-1643277503,1643277920,in_sample,0.7,0.1993,0.67,0.1941
model-1643277503,1643277921,in_sample,0.72,0.2063,0.77,0.1578
model-1643277503,1643277921,in_sample,0.73,0.1892,0.76,0.1817
model-1643277503,1643277922,in_sample,0.68,0.2231,0.74,0.1737
model-1643277503,1643277923,in_sample,0.75,0.1716,0.82,0.1609
model-1643277503,1643277923,in_sample,0.74,0.1762,0.78,0.1524
model-1643277503,1643277924,in_sample,0.69,0.1906,0.74,0.1795
model-1643277503,1643277925,in_sample,0.64,0.2312,0.75,0.1807
model-1643277503,1643277925,in_sample,0.69,0.1895,0.69,0.2132
model-1643277503,1643277926,in_sample,0.73,0.1873,0.75,0.1899
model-1643277503,1643277927,in_sample,0.72,0.1843,0.77,0.1457
model-1643277503,1643277927,in_sample,0.71,0.1881,0.77,0.164
model-1643277503,1643277928,in_sample,0.72,0.1751,0.73,0.1668
model-1643277503,1643277929,in_sample,0.66,0.2047,0.64,0.2131
model-1643277503,1643277929,in_sample,0.67,0.2043,0.68,0.19
model-1643277503,1643277930,in_sample,0.67,0.1992,0.71,0.2039
model-1643277503,1643277931,in_sample,0.75,0.1623,0.76,0.1716
model-1643277503,1643277931,in_sample,0.87,0.1348,0.72,0.1928
model-1643277503,1643277932,in_sample,0.76,0.1803,0.71,0.1905
model-1643277503,1643277933,in_sample,0.83,0.1449,0.7,0.2009
model-1643277503,1643277933,in_sample,0.67,0.2019,0.62,0.2272
model-1643277503,1643277934,in_sample,0.86,0.146,0.77,0.1759
model-1643277503,1643277935,in_sample,0.74,0.1832,0.89,0.1124
model-1643277503,1643277935,in_sample,0.77,0.1728,0.78,0.1542
model-1643277503,1643277936,in_sample,0.66,0.1809,0.74,0.1894
model-1643277503,1643277936,in_sample,0.76,0.1559,0.76,0.1577
model-1643277503,1643277937,in_sample,0.78,0.1534,0.72,0.1891
model-1643277503,1643277938,in_sample,0.78,0.1484,0.76,0.1683
model-1643277503,1643277938,in_sample,0.74,0.1583,0.75,0.1778
model-1643277503,1643277939,in_sample,0.74,0.1589,0.71,0.1814
model-1643277503,1643277940,in_sample,0.75,0.1781,0.63,0.2128
model-1643277503,1643277940,in_sample,0.78,0.164,0.79,0.1365
model-1643277503,1643277941,in_sample,0.75,0.1688,0.73,0.1791
model-1643277503,1643277942,in_sample,0.77,0.163,0.73,0.169
model-1643277503,1643277942,in_sample,0.73,0.1775,0.72,0.1755
